aluno_id,ano_letivo,turma,disciplina,fase,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif
393,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE1,5.2,10,12,14,14
393,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE2,13.3,10,12,14,14
393,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,11.7,11,10,13,11
393,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,6.9,12,12,12,12
393,2018/2019,18/19 - 12º ANO A3,PORT.,CE2,9.7,12,12,12,12
396,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,11.5,14,14,14,14
396,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,16.2,14,14,14,14
396,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,16.7,15,13,17,17
396,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,16.7,16,17,19,18
396,2017/2018,17/18 - 12º ANO A2,MAT.A,CE2,17.6,16,17,19,18
396,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,14.7,15,15,16,15
397,2010/2011,10º ANO A,GEO.DESC.A,CE1,15.0,17,19,19,20
397,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,13.0,17,16,16,17
397,2011/2012,11/12 - 11º ANO A,GEO.DESC.A,CE1,15.0,20,19,20,20
397,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,16.0,15,16,16,16
397,2012/2013,12/13 - 12º ANO A,PORT.,CE1,15.2,16,16,16,16
411,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,11.0,13,12,13,13
411,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE2,12.3,13,12,13,13
411,2015/2016,15/16 - 11º ANO A1,FILO.,CE1,17.0,14,15,14,15
411,2016/2017,16/17 - 12º ANO A1,MAT.A,CE1,8.5,9,11,10,11
411,2016/2017,16/17 - 12º ANO A1,PORT.,CE1,12.8,16,14,16,14
411,2016/2017,16/17 - 12º ANO A1,PORT.,CE2,14.8,16,14,16,14
418,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,13.9,12,13,13,14
418,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,14.5,16,16,17,16
418,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,11.1,16,16,17,16
418,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,16.1,17,16,20,18
418,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,14.8,17,16,20,18
418,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,15.7,16,16,16,16
422,2013/2014,13/14 - 11º ANO A,BIO.GEO.,CE1,13.6,11,12,11,12
422,2013/2014,13/14 - 11º ANO A,FILO.,CE1,15.6,18,18,18,18
422,2014/2015,14/15 - 12º ANO A,MAT.A,CE1,10.6,8,7,8,10
422,2014/2015,14/15 - 12º ANO A,PORT.,CE1,14.5,15,16,18,17
429,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,15.6,18,18,18,19
429,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,18.1,18,18,18,19
429,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,13.2,13,15,14,15
429,2017/2018,17/18 - 12º ANO B,MAT.A,CE2,15.9,13,15,14,15
429,2017/2018,17/18 - 12º ANO B,PORT.,CE1,16.1,16,17,17,17
430,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,14.2,17,16,16,15
430,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,15.7,16,16,16,15
435,2017/2018,17/18 - 11º ANO A1,FILO.,CE1,15.6,15,13,14,14
435,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.7,13,13,14,13
435,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,13.1,13,13,14,13
435,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,14.5,13,14,13,13
435,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,13.9,13,11,13,13
436,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,16.7,16,15,15,15
436,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.7,14,15,16,16
436,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE2,11.6,14,15,16,16
442,2014/2015,14/15 - 11º ANO B,ECON.A,CE1,12.6,17,16,17,16
442,2014/2015,14/15 - 11º ANO B,ECON.A,CE2,11.1,17,16,17,16
442,2014/2015,14/15 - 11º ANO B,GEOG.A,CE1,17.0,15,14,15,16
442,2015/2016,15/16 - 12º ANO B,MAT.A,CE1,13.7,16,16,17,15
442,2015/2016,15/16 - 12º ANO B,PORT.,CE1,9.7,16,15,16,15
446,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,15.6,16,16,16,16
446,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE2,13.0,16,16,16,16
446,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,16.0,16,16,17,18
446,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,15.8,16,16,17,18
446,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,19.8,18,18,19,19
446,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,14.2,16,15,15,17
447,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,14.8,15,16,16,17
447,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE2,14.2,15,16,16,17
447,2015/2016,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,14.6,15,15,16,16
447,2016/2017,16/17 - 12º ANO A1,MAT.A,CE1,17.5,16,16,17,17
447,2016/2017,16/17 - 12º ANO A1,PORT.,CE1,13.9,16,15,15,15
459,2010/2011,10º ANO A,FÍS.QUÍM.A,CE1,5.1,12,11,11,11
459,2010/2011,10º ANO A,GEO.DESC.A,CE1,8.8,9,12,11,11
459,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,9.5,10,11,11,11
459,2012/2013,12/13 - 12º ANO A,MAT.A,CE2,9.5,10,11,11,11
459,2012/2013,12/13 - 12º ANO A,PORT.,CE1,9.5,11,10,12,12
468,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,11.7,13,12,12,13
468,2013/2014,13/14 - 11º ANO A,GEO.DESC.A,CE1,17.1,18,18,18,18
468,2014/2015,14/15 - 12º ANO A,MAT.A,CE1,16.1,11,12,14,13
468,2014/2015,14/15 - 12º ANO A,PORT.,CE1,15.6,14,14,17,16
469,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,9.0,11,12,12,13
469,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,10.8,12,12,12,12
469,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,12.5,11,11,12,13
469,2012/2013,12/13 - 12º ANO A,PORT.,CE1,10.5,11,12,12,13
485,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,12.8,15,15,16,17
485,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE2,7.8,15,15,16,17
485,2013/2014,13/14 - 11º ANO A,GEO.DESC.A,CE1,16.8,10,12,15,15
485,2014/2015,14/15 - 12º ANO A,MAT.A,CE1,12.0,10,10,12,13
485,2014/2015,14/15 - 12º ANO A,MAT.A,CE2,13.1,10,10,12,13
485,2014/2015,14/15 - 12º ANO A,PORT.,CE1,13.7,12,15,16,15
486,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,15.9,15,15,16,16
486,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,13.8,17,16,16,16
486,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,19.2,17,18,17,17
486,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,18.2,17,17,17,17
496,2011/2012,11/12 - 11º ANO B,GEOG.A,CE1,9.7,14,13,12,13
496,2012/2013,12/13 - 12º ANO B,HIST.A,CE1,14.1,14,15,15,14
496,2012/2013,12/13 - 12º ANO B,PORT.,CE1,10.5,14,13,13,14
497,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,18.0,16,17,18,18
497,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE1,19.9,16,18,19,20
497,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE2,19.7,16,18,19,20
497,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,18.8,16,17,17,18
497,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,14.9,16,15,16,16
498,2010/2011,10º ANO A,FÍS.QUÍM.A,CE1,4.6,9,10,10,10
498,2010/2011,10º ANO A,GEO.DESC.A,CE1,9.5,8,9,8,8
498,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,7.0,8,8,6,0
498,2012/2013,12/13 - 12º ANO A,MAT.A,CE2,8.0,8,8,6,0
498,2012/2013,12/13 - 12º ANO A,PORT.,CE1,7.5,8,8,9,10
498,2012/2013,12/13 - 12º ANO A,PORT.,CE2,9.2,8,8,9,10
499,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,13.1,12,13,12,13
499,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE1,19.1,17,18,17,17
500,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,14.8,17,15,15,16
500,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE2,14.7,17,15,15,16
500,2014/2015,14/15 - 11º ANO A2,GEO.DESC.A,CE1,17.5,17,15,17,18
501,2013/2014,13/14 - 11º ANO A,BIO.GEO.,CE1,14.0,11,12,12,12
501,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,9.7,14,12,13,14
501,2014/2015,14/15 - 12º ANO A,MAT.A,CE1,14.6,10,13,15,14
501,2014/2015,14/15 - 12º ANO A,MAT.A,CE2,16.2,10,13,15,14
501,2014/2015,14/15 - 12º ANO A,PORT.,CE1,16.7,13,15,17,15
503,2017/2018,17/18 - 11º ANO B,ECON.A,CE1,13.5,17,16,17,18
503,2017/2018,17/18 - 11º ANO B,ECON.A,CE2,14.6,17,16,17,18
503,2017/2018,17/18 - 11º ANO B,FILO.,CE1,12.8,17,16,16,17
503,2018/2019,18/19 - 12º ANO B,MAT.A,CE1,15.7,16,16,16,17
503,2018/2019,18/19 - 12º ANO B,MAT.A,CE2,17.3,16,16,16,17
503,2018/2019,18/19 - 12º ANO B,PORT.,CE1,17.1,13,15,14,16
504,2010/2011,10º ANO A,BIO.GEO.,CE1,9.8,12,13,13,13
504,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,9.8,10,11,12,13
504,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,8.0,13,12,12,13
504,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,13.5,11,11,13,13
504,2012/2013,12/13 - 12º ANO A,PORT.,CE1,12.1,13,13,13,13
525,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,16.3,19,19,19,19
525,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,19.7,20,20,20,20
525,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,19.8,19,20,20,20
525,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,15.7,15,16,18,17
526,2017/2018,17/18 - 11º ANO B,ECON.A,CE1,17.7,17,18,18,18
526,2017/2018,17/18 - 11º ANO B,FILO.,CE1,16.0,18,18,19,19
526,2017/2018,17/18 - 11º ANO B,FILO.,CE2,16.8,18,18,19,19
526,2018/2019,18/19 - 12º ANO B,MAT.A,CE1,16.6,18,19,19,19
526,2018/2019,18/19 - 12º ANO B,PORT.,CE1,17.2,16,17,17,17
527,2014/2015,14/15 - 11º ANO A2,FILO.,CE1,17.3,18,18,18,18
527,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,16.7,17,17,17,17
527,2015/2016,15/16 - 12º ANO A2,MAT.A,CE1,17.1,18,17,18,18
527,2015/2016,15/16 - 12º ANO A2,PORT.,CE1,14.8,16,16,16,16
528,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,18.2,18,18,18,18
528,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,20.0,18,18,18,19
528,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,18.7,19,19,19,20
528,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,13.7,16,15,17,17
529,2010/2011,10º ANO A,BIO.GEO.,CE1,3.0,11,10,10,10
529,2010/2011,10º ANO A,FÍS.QUÍM.A,CE1,4.0,11,9,9,9
529,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,2.4,8,7,6,0
529,2012/2013,12/13 - 12º ANO A,MAT.A,CE2,4.8,8,7,6,0
529,2012/2013,12/13 - 12º ANO A,PORT.,CE1,7.5,11,11,11,11
536,2012/2013,12/13 - 11º ANO B,ECON.A,CE1,12.3,14,13,14,15
536,2012/2013,12/13 - 11º ANO B,GEOG.A,CE1,13.9,15,14,15,15
536,2013/2014,13/14 - 12º ANO B,MAT.A,CE2,7.3,15,13,12,13
536,2013/2014,13/14 - 12º ANO B,PORT.,CE1,14.6,12,13,13,13
537,2015/2016,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,17.5,15,15,16,15
537,2015/2016,15/16 - 11º ANO A2,GEO.DESC.A,CE1,19.5,17,14,16,17
537,2016/2017,16/17 - 12º ANO A2,MAT.A,CE1,17.7,13,16,17,17
537,2016/2017,16/17 - 12º ANO A2,PORT.,CE1,14.7,17,14,13,14
539,2010/2011,10º ANO A,FÍS.QUÍM.A,CE1,11.6,9,8,9,12
539,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,6.1,10,7,7,0
539,2012/2013,12/13 - 12º ANO A,MAT.A,CE2,6.3,10,7,7,0
539,2012/2013,12/13 - 12º ANO A,PORT.,CE1,12.2,14,16,15,15
539,2012/2013,12/13 - 12º ANO A,PORT.,CE2,14.1,14,16,15,15
539,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,11.6,13,14,15,12
539,2013/2014,13/14 - 12º ANO A,MAT.A,CE1,9.7,14,12,12,10
541,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,11.0,10,11,12,13
541,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,12.7,16,14,15,15
542,2012/2013,12/13 - 11º ANO C,FILO.,CE1,16.8,15,16,15,15
542,2012/2013,12/13 - 11º ANO C,LIT.PORT.,CE1,12.8,14,14,15,15
543,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,8.5,11,11,11,12
543,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,6.3,12,11,11,12
543,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,6.5,8,8,8,10
543,2012/2013,12/13 - 12º ANO A,MAT.A,CE2,7.7,8,8,8,10
543,2012/2013,12/13 - 12º ANO A,PORT.,CE1,12.1,14,13,12,12
544,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,9.5,16,15,15,15
544,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,11.2,13,13,13,14
544,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,5.8,9,8,8,10
544,2017/2018,17/18 - 12º ANO B,MAT.A,CE2,8.9,9,8,8,10
544,2017/2018,17/18 - 12º ANO B,PORT.,CE1,6.1,12,11,12,12
544,2017/2018,17/18 - 12º ANO B,PORT.,CE2,8.7,12,11,12,12
550,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,13.5,16,17,17,18
550,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,12.1,15,14,15,16
550,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,14.5,16,16,16,15
550,2012/2013,12/13 - 12º ANO A,PORT.,CE1,15.5,15,16,16,16
552,2011/2012,11/12 - 11º ANO B,GEOG.A,CE1,15.3,16,17,16,17
552,2012/2013,12/13 - 12º ANO B,HIST.A,CE1,17.6,16,16,17,16
552,2012/2013,12/13 - 12º ANO B,PORT.,CE1,14.8,16,16,16,16
558,2011/2012,11/12 - 11º ANO B,GEOG.A,CE1,12.9,16,16,15,15
558,2012/2013,12/13 - 12º ANO B,HIST.A,CE1,16.1,17,17,17,17
558,2012/2013,12/13 - 12º ANO B,PORT.,CE1,13.5,16,16,16,16
559,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,10.5,8,10,10,10
559,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,7.2,10,10,10,10
559,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,7.8,10,10,10,10
559,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,5.5,8,8,9,10
559,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,8.2,8,8,9,10
559,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,7.2,12,11,13,13
559,2017/2018,17/18 - 12º ANO A1,PORT.,CE2,12.8,12,11,13,13
562,2011/2012,11/12 - 11º ANO B,GEOG.A,CE1,8.5,14,14,13,13
562,2012/2013,12/13 - 12º ANO B,HIST.A,CE1,15.7,15,15,15,14
562,2012/2013,12/13 - 12º ANO B,PORT.,CE1,11.7,15,14,15,15
564,2017/2018,17/18 - 11º ANO A2,FILO.,CE1,13.6,15,15,15,16
564,2017/2018,17/18 - 11º ANO A2,FILO.,CE2,15.9,15,15,15,16
564,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,6.0,9,9,10,12
564,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,9.0,9,9,10,12
567,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,17.2,18,18,18,18
567,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,19.8,18,19,19,19
567,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,19.7,19,18,20,19
567,2018/2019,18/19 - 12º ANO A2,MAT.A,CE2,18.5,19,18,20,19
567,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,16.3,16,17,17,17
575,2014/2015,14/15 - 11º ANO A2,BIO.GEO.,CE1,9.0,14,13,14,13
575,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,7.5,12,12,12,13
575,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE2,11.5,12,12,12,13
575,2015/2016,15/16 - 12º ANO A2,MAT.A,CE1,7.3,9,10,12,12
575,2015/2016,15/16 - 12º ANO A2,MAT.A,CE2,7.1,9,10,12,12
575,2015/2016,15/16 - 12º ANO A2,PORT.,CE1,13.1,15,14,15,15
575,2015/2016,15/16 - 12º ANO A2,PORT.,CE2,15.2,15,14,15,15
576,2016/2017,16/17 - 11º ANO C,FILO.,CE1,11.5,11,12,11,13
576,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE1,5.0,10,10,11,13
576,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE2,15.0,10,10,11,13
576,2017/2018,17/18 - 12º ANO C,HIST.A,CE1,7.8,14,14,14,14
576,2017/2018,17/18 - 12º ANO C,HIST.A,CE2,4.3,14,14,14,14
576,2017/2018,17/18 - 12º ANO C,PORT.,CE1,11.0,13,12,14,14
576,2017/2018,17/18 - 12º ANO C,PORT.,CE2,12.6,13,12,14,14
578,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,10.7,12,14,13,13
578,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE2,13.0,12,14,13,13
578,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.9,12,14,14,13
578,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,12.4,14,12,12,12
578,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,9.5,14,12,12,12
578,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,14.1,15,14,14,14
588,2010/2011,10º ANO A,FÍS.QUÍM.A,CE1,7.7,9,8,8,8
588,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,6.5,8,9,9,10
588,2011/2012,11/12 - 11º ANO A,MAT.A,CE1,6.7,7,7,10,9
588,2011/2012,11/12 - 11º ANO A,MAT.A,CE2,9.5,7,7,10,9
588,2012/2013,12/13 - 12º ANO A,PORT.,CE1,9.5,11,12,12,11
591,2017/2018,17/18 - 11º ANO B,ECON.A,CE1,11.2,10,11,11,12
591,2017/2018,17/18 - 11º ANO B,ECON.A,CE2,7.1,10,11,11,12
591,2017/2018,17/18 - 11º ANO B,FILO.,CE1,10.0,13,12,12,12
591,2018/2019,18/19 - 12º ANO B,MAT.A,CE1,11.7,9,8,10,10
591,2018/2019,18/19 - 12º ANO B,PORT.,CE1,10.8,11,12,12,12
591,2018/2019,18/19 - 12º ANO B,PORT.,CE2,10.9,11,12,12,12
595,2013/2014,13/14 - 11º ANO A,BIO.GEO.,CE1,11.0,13,14,13,14
595,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,11.8,16,15,15,15
595,2014/2015,14/15 - 12º ANO A,MAT.A,CE1,9.6,8,10,11,13
595,2014/2015,14/15 - 12º ANO A,PORT.,CE1,13.5,12,12,13,13
596,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,12.5,14,14,14,14
596,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,19.5,18,17,18,19
596,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,11.8,15,15,15,15
596,2017/2018,17/18 - 12º ANO A2,MAT.A,CE2,17.5,15,15,15,15
596,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,9.6,14,13,14,15
596,2017/2018,17/18 - 12º ANO A2,PORT.,CE2,11.5,14,13,14,15
597,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,12.7,14,13,14,15
597,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE2,12.9,14,13,14,15
597,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,14.5,15,15,15,16
600,2010/2011,10º ANO A,GEO.DESC.A,CE1,15.3,8,10,9,9
600,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,7.3,12,11,11,11
600,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,5.6,11,11,11,12
600,2012/2013,12/13 - 12º ANO A,MAT.A,CE2,10.5,11,11,11,12
600,2012/2013,12/13 - 12º ANO A,PORT.,CE1,6.5,10,10,10,11
600,2012/2013,12/13 - 12º ANO A,PORT.,CE2,6.1,10,10,10,11
617,2013/2014,13/14 - 11º ANO B,ECON.A,CE1,10.5,11,12,13,13
617,2013/2014,13/14 - 11º ANO B,ECON.A,CE2,10.5,11,12,13,13
617,2013/2014,13/14 - 11º ANO B,GEOG.A,CE1,11.2,12,13,14,14
617,2013/2014,13/14 - 11º ANO B,GEOG.A,CE2,12.9,12,13,14,14
617,2014/2015,14/15 - 12º ANO B,PORT.,CE1,11.6,13,13,15,14
617,2014/2015,14/15 - 12º ANO B,PORT.,CE2,11.9,13,13,15,14
624,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,14.9,15,16,16,16
624,2016/2017,16/17 - 11º ANO B,FILO.,CE1,14.5,17,15,16,16
624,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,14.5,16,17,18,17
624,2017/2018,17/18 - 12º ANO B,MAT.A,CE2,16.0,16,17,18,17
624,2017/2018,17/18 - 12º ANO B,PORT.,CE1,13.5,15,14,15,14
625,2017/2018,17/18 - 11º ANO C,FILO.,CE1,14.0,14,14,15,14
625,2017/2018,17/18 - 11º ANO C,LIT.PORT.,CE1,15.8,15,17,17,17
625,2018/2019,18/19 - 12º ANO C,HIST.A,CE1,11.1,14,14,15,12
625,2018/2019,18/19 - 12º ANO C,PORT.,CE1,13.6,11,12,12,13
626,2012/2013,12/13 - 11º ANO C,FILO.,CE1,10.7,8,8,9,10
629,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,10.8,10,10,11,12
629,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE2,10.4,10,10,11,12
629,2014/2015,14/15 - 11º ANO A2,GEO.DESC.A,CE1,9.5,17,16,19,16
629,2014/2015,14/15 - 11º ANO A2,GEO.DESC.A,CE2,10.2,17,16,19,16
629,2015/2016,15/16 - 12º ANO A2,MAT.A,CE1,13.6,13,15,14,14
629,2015/2016,15/16 - 12º ANO A2,MAT.A,CE2,14.7,13,15,14,14
629,2015/2016,15/16 - 12º ANO A2,PORT.,CE1,11.5,13,13,13,14
633,2018/2019,18/19 - 11º ANO A2,FILO.,CE1,19.2,17,18,19,18
633,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,15.5,13,15,16,15
636,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,6.5,8,7,,5
636,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE2,8.0,8,7,,5
636,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,7.0,8,9,9,10
636,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE2,14.5,8,9,9,10
636,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,8.1,10,9,10,10
636,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,6.1,10,9,10,10
636,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,11.5,14,13,13,13
637,2018/2019,18/19 - 11º ANO D,GEO.DESC.A,CE1,6.9,11,12,11,11
637,2018/2019,18/19 - 11º ANO D,GEO.DESC.A,CE2,10.3,11,12,11,11
637,2018/2019,18/19 - 11º ANO D,HCA,CE1,10.5,10,11,11,11
640,2014/2015,14/15 - 11º ANO A2,FILO.,CE1,15.7,18,18,18,17
640,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,14.6,16,15,15,16
640,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE2,12.9,16,15,15,16
640,2015/2016,15/16 - 12º ANO A2,MAT.A,CE1,13.9,13,14,15,15
640,2015/2016,15/16 - 12º ANO A2,PORT.,CE1,16.5,17,16,17,17
669,2016/2017,16/17 - 11º ANO D,HCA,CE1,15.2,13,13,13,13
669,2017/2018,17/18 - 12º ANO D,DES.A,CE1,15.8,16,16,17,17
669,2017/2018,17/18 - 12º ANO D,PORT.,CE1,10.6,12,11,12,13
694,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,13.9,16,15,15,15
694,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE2,15.8,16,15,15,15
694,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,15.1,16,17,17,16
694,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE2,14.8,16,17,17,16
697,2012/2013,12/13 - 11º ANO A,FÍS.QUÍM.A,CE1,6.8,14,13,14,14
697,2012/2013,12/13 - 11º ANO A,FÍS.QUÍM.A,CE2,11.7,14,13,14,14
697,2012/2013,12/13 - 11º ANO A,GEO.DESC.A,CE1,12.0,14,15,15,15
697,2013/2014,13/14 - 12º ANO A,MAT.A,CE1,12.8,14,13,15,15
697,2013/2014,13/14 - 12º ANO A,MAT.A,CE2,12.9,14,13,15,15
